ClientID,Age,Location,Gender,DatePremierAchat,DateDernierAchat,MontantTotalDepense,FrequenceAchats,PanierMoyen,Canal,CAC_Estime,Newsletter,ScoreSatisfaction,DerniereVisiteSite,CategoriePreferee,ProduitsDifferentsAchetes
CLIENT_4512,34,Leconte-sur-Masson,M,2024-06-01,2024-11-13,75.66,2,37.83,SEA,25,False,3,374,Loisirs,8
CLIENT_4513,18,BonninVille,F,2025-11-16,2025-12-09,1053.74,1,1053.74,Email,8,False,4,0,Loisirs,6
CLIENT_4514,31,Deschamps,M,2023-01-06,2023-02-24,252.15,3,84.05,SEA,25,False,5,1011,Maison,5
CLIENT_4515,49,Leconte-sur-Masson,F,2023-01-07,2023-06-21,35.5,2,17.75,Social,15,True,3,887,Alimentation,9
CLIENT_4516,50,Sainte Margotboeuf,M,2023-12-12,2025-12-09,201.8,1,201.8,Social,15,True,4,0,Alimentation,1
CLIENT_4517,28,Barbenec,F,2023-02-27,2025-12-09,31.01,2,15.51,Email,8,False,2,0,Maison,2
CLIENT_4518,33,Hubert,M,2024-12-28,2025-04-21,80.29,2,40.15,Reference,5,False,4,232,Maison,2
CLIENT_4519,38,Meunier,M,2025-06-18,2025-12-09,83.41,4,20.85,SEA,25,False,4,0,Mode,9
CLIENT_4520,30,BonninVille,M,2023-06-27,2023-11-08,196.3,5,39.26,Direct,0,False,4,752,Alimentation,9
CLIENT_4521,37,Grenier,F,2025-09-27,2025-10-11,410.66,3,136.89,Reference,5,False,5,46,Alimentation,7
CLIENT_4522,36,Perret,F,2023-03-02,2023-05-03,31.75,5,6.35,Direct,0,False,4,937,Maison,7
CLIENT_4523,37,Meunier,F,2024-03-05,2025-12-09,39.1,5,7.82,Email,8,False,3,0,Électronique,3
CLIENT_4524,51,Deschamps,F,2025-09-06,2025-10-06,774.7,2,387.35,SEA,25,True,5,44,Mode,5
CLIENT_4525,53,Gimenez,F,2025-06-04,2025-12-09,67.29,3,22.43,Social,15,True,2,0,Mode,9
CLIENT_4526,31,Sainte Margotboeuf,M,2024-09-06,2025-12-09,73.81,3,24.6,Direct,0,True,3,0,Électronique,6
CLIENT_4527,41,Deschamps,M,2023-08-28,2023-09-07,102.4,2,51.2,SEA,25,False,3,801,Alimentation,3
CLIENT_4528,42,Deschamps,F,2025-08-24,2025-11-08,79.83,2,39.91,Direct,0,False,5,18,Loisirs,5
CLIENT_4529,48,Maillard,F,2025-04-05,2025-11-25,39.02,2,19.51,SEA,25,False,4,8,Loisirs,3
CLIENT_4530,18,BonninVille,F,2025-09-19,2025-12-09,866.75,4,216.69,SEA,25,True,5,0,Mode,6
CLIENT_4531,44,Deschamps,M,2022-12-28,2022-12-29,1092.96,1,1092.96,SEA,25,True,5,1051,Loisirs,4
CLIENT_4532,44,Sainte Christophe,F,2025-09-01,2025-12-09,31.73,2,15.87,Social,15,True,3,0,Alimentation,1
CLIENT_4533,46,Sainte Margotboeuf,F,2024-08-31,2025-12-09,338.16,7,48.31,Email,8,False,5,0,Électronique,1
CLIENT_4534,46,Sainte Christophe,M,2023-11-14,2024-06-07,43.72,3,14.57,Social,15,False,3,527,Mode,6
CLIENT_4535,44,Sainte Margotboeuf,M,2023-07-11,2024-03-08,55.35,1,55.35,SEA,25,False,5,629,Alimentation,9
CLIENT_4536,66,Grenier,F,2025-12-08,2025-12-08,154.3,2,77.15,Reference,5,True,4,0,Maison,3
CLIENT_4537,66,Maillard,M,2025-07-16,2025-12-09,337.65,2,168.82,Direct,0,True,4,0,Mode,5
CLIENT_4538,21,Peronnec,F,2023-07-24,2023-10-04,142.46,7,20.35,Social,15,True,2,776,Mode,8
CLIENT_4539,52,Gimenez,M,2025-03-22,2025-12-09,266.33,4,66.58,Social,15,False,5,0,Loisirs,1
CLIENT_4540,31,Sainte Genevièvenec,M,2024-03-01,2024-04-02,66.42,12,5.54,Email,8,True,4,587,Loisirs,5
CLIENT_4541,65,Baudry,F,2023-12-07,2024-12-08,57.62,4,14.4,Email,8,True,4,339,Mode,1
CLIENT_4542,23,Delorme,M,2025-08-10,2025-09-20,168.83,3,56.28,Email,8,True,4,76,Maison,6
CLIENT_4543,18,Techer-la-Forêt,M,2023-01-28,2024-02-02,51.79,2,25.89,Email,8,False,5,664,Électronique,8
CLIENT_4544,45,BonninVille,F,2025-05-13,2025-12-09,43.64,2,21.82,SEA,25,True,5,0,Maison,2
CLIENT_4545,50,Leconte-sur-Masson,M,2023-06-07,2024-03-12,478.62,2,239.31,SEA,25,True,4,612,Électronique,5
CLIENT_4546,56,Deschamps,M,2025-10-23,2025-12-09,502.73,5,100.55,Email,8,False,5,0,Alimentation,4
CLIENT_4547,40,Sainte Genevièvenec,F,2025-01-26,2025-07-07,533.67,4,133.42,Social,15,True,4,135,Maison,6
CLIENT_4548,38,Meunier,F,2024-01-21,2025-10-16,36.26,5,7.25,Social,15,False,4,41,Alimentation,8
CLIENT_4549,18,Baudry,M,2025-01-05,2025-05-02,40.29,1,40.29,SEA,25,False,4,195,Électronique,8
CLIENT_4550,47,Grenier,M,2025-06-16,2025-12-09,31.62,2,15.81,Email,8,True,3,0,Loisirs,8
CLIENT_4551,29,Barbenec,M,2024-04-30,2024-08-13,32009.55,3,10669.85,Email,8,True,5,466,Mode,7
CLIENT_4552,51,Peronnec,M,2023-10-06,2023-12-25,51.98,1,51.98,Social,15,False,4,690,Loisirs,5
CLIENT_4553,25,Perret,F,2024-02-20,2025-03-06,112.24,3,37.41,Social,15,False,3,260,Loisirs,9
CLIENT_4554,18,Baudry,M,2023-06-15,2023-09-25,30.6,5,6.12,SEA,25,True,3,801,Électronique,9
CLIENT_4555,36,Grenier,M,2024-05-04,2025-06-19,169.03,3,56.34,Direct,0,True,4,144,Électronique,9
CLIENT_4556,18,Meunier,M,2024-05-19,2024-09-02,500.08,3,166.69,Email,8,False,4,442,Électronique,7
CLIENT_4557,65,Techer-la-Forêt,F,2024-02-09,2024-05-25,83.36,4,20.84,Reference,5,False,5,551,Maison,2
CLIENT_4558,45,Gimenez,M,2025-05-16,2025-08-09,67.67,3,22.56,Social,15,True,4,119,Électronique,8
CLIENT_4559,38,Baudry,F,2025-01-13,2025-11-19,347.83,3,115.94,Social,15,False,5,16,Maison,10
CLIENT_4560,45,Leconte-sur-Masson,M,2024-05-19,2024-06-07,33.19,3,11.06,Social,15,False,5,522,Électronique,4
CLIENT_4561,62,Gimenez,F,2024-09-29,2024-11-22,84.09,3,28.03,Social,15,True,3,363,Loisirs,5
CLIENT_4562,62,Gimenez,M,2023-01-20,2025-06-01,39.88,4,9.97,Social,15,False,4,188,Maison,9
CLIENT_4563,28,Sanchez,F,2025-06-18,2025-08-10,50.22,3,16.74,Social,15,True,3,94,Loisirs,10
CLIENT_4564,20,Hubert,M,2025-05-22,2025-12-09,94.7,3,31.57,SEA,25,True,4,0,Alimentation,2
CLIENT_4565,26,Baudry,M,2025-02-10,2025-02-22,2140.19,3,713.4,Social,15,True,4,286,Maison,4
CLIENT_4566,38,BonninVille,M,2024-09-18,2024-12-01,38.83,2,19.41,Social,15,True,3,358,Loisirs,8
CLIENT_4567,62,Sainte Margotboeuf,M,2024-10-09,2025-05-12,1613.24,1,1613.24,SEA,25,False,5,194,Maison,5
CLIENT_4568,48,Maillard,F,2024-07-11,2025-04-13,55.12,1,55.12,Direct,0,True,4,232,Maison,6
CLIENT_4569,45,Perret,F,2024-02-26,2024-07-12,31.78,4,7.95,Social,15,True,3,497,Alimentation,6
CLIENT_4570,58,Peronnec,F,2023-08-07,2024-06-26,30.27,6,5.04,Email,8,False,3,528,Maison,2
CLIENT_4571,45,CaronBourg,F,2023-03-30,2023-07-25,35.36,6,5.89,Reference,5,True,2,864,Électronique,2
CLIENT_4572,58,CaronBourg,F,2025-07-07,2025-07-13,32.47,5,6.49,Email,8,False,5,123,Maison,5
CLIENT_4573,35,Delorme,F,2025-09-06,2025-12-09,60.56,6,10.09,Social,15,True,3,0,Électronique,5
CLIENT_4574,47,Sanchez,F,2024-01-27,2024-03-23,48.89,2,24.45,Email,8,True,3,618,Mode,5
CLIENT_4575,42,Grenier,M,2025-03-29,2025-10-06,440.71,4,110.18,Email,8,False,5,45,Électronique,4
CLIENT_4576,18,Deschamps,M,2023-06-15,2024-08-07,131.57,1,131.57,Direct,0,False,5,468,Loisirs,9
CLIENT_4577,41,Perret,F,2025-10-07,2025-12-09,33.71,4,8.43,Social,15,False,4,0,Électronique,6
CLIENT_4578,46,Hubert,F,2025-09-21,2025-12-09,36.81,2,18.41,Reference,5,False,4,0,Maison,10
CLIENT_4579,36,Techer-la-Forêt,M,2024-07-06,2025-09-21,102.35,1,102.35,Social,15,True,4,77,Électronique,3
CLIENT_4580,18,Sainte Christophe,M,2025-02-12,2025-08-03,1387.74,1,1387.74,SEA,25,True,4,123,Électronique,1
CLIENT_4581,67,Grenier,F,2023-08-31,2024-03-26,1201.72,3,400.57,Email,8,True,5,605,Électronique,6
CLIENT_4582,55,Sainte Margotboeuf,M,2025-03-23,2025-12-09,122.13,1,122.13,Direct,0,False,5,0,Loisirs,5
CLIENT_4583,75,Sainte Christophe,M,2023-09-04,2023-09-16,30.5,3,10.17,Email,8,True,5,800,Électronique,8
CLIENT_4584,33,Barbenec,F,2024-11-12,2025-12-09,34.91,4,8.73,Direct,0,False,5,0,Alimentation,7
CLIENT_4585,32,Delorme,F,2025-11-17,2025-12-09,223.58,3,74.53,Email,8,False,5,0,Loisirs,10
CLIENT_4586,64,Perret,F,2022-12-24,2023-07-09,46.07,1,46.07,Direct,0,True,4,873,Électronique,9
CLIENT_4587,45,Deschamps,M,2023-09-13,2024-02-27,493.56,5,98.71,Reference,5,True,5,625,Alimentation,5
CLIENT_4588,18,Peronnec,F,2024-11-13,2025-12-09,124.67,1,124.67,Social,15,True,5,0,Électronique,3
CLIENT_4589,63,Sainte Genevièvenec,M,2024-09-06,2025-12-09,116.66,3,38.89,Email,8,True,4,0,Électronique,7
CLIENT_4590,54,Sainte Genevièvenec,F,2024-12-14,2025-12-09,4118.61,1,4118.61,Direct,0,True,5,0,Électronique,1
CLIENT_4591,63,Delorme,M,2025-05-03,2025-10-25,2153.26,5,430.65,Reference,5,False,5,24,Électronique,7
CLIENT_4592,39,Deschamps,F,2022-12-26,2023-07-23,71.86,2,35.93,Email,8,False,4,841,Loisirs,1
CLIENT_4593,34,Sanchez,F,2024-08-18,2025-02-07,13139.48,1,13139.48,Email,8,False,5,305,Mode,1
CLIENT_4594,50,Maillard,F,2023-01-27,2023-04-10,79.27,2,39.63,Social,15,True,2,963,Loisirs,2
CLIENT_4595,41,Meunier,F,2024-02-05,2025-10-15,64.4,3,21.47,Email,8,False,5,54,Maison,4
CLIENT_4596,22,Baudry,F,2024-08-07,2025-09-27,94.09,3,31.36,Direct,0,True,4,55,Électronique,2
CLIENT_4597,58,Sainte Genevièvenec,M,2023-10-24,2023-12-21,205.25,1,205.25,Direct,0,False,4,693,Électronique,6
CLIENT_4598,28,Baudry,M,2023-07-18,2024-07-05,129.23,6,21.54,Social,15,False,4,522,Alimentation,10
CLIENT_4599,54,Techer-la-Forêt,M,2025-03-08,2025-12-09,166.15,4,41.54,Reference,5,True,4,0,Alimentation,9
CLIENT_4600,50,Barbenec,F,2024-11-23,2025-12-09,2862.17,4,715.54,SEA,25,True,5,0,Mode,4
CLIENT_4601,35,Delorme,M,2025-04-30,2025-05-07,882.31,2,441.15,Reference,5,False,4,201,Maison,9
CLIENT_4602,18,Meunier,F,2023-08-14,2025-02-19,42.83,3,14.28,Email,8,True,4,283,Alimentation,2
CLIENT_4603,31,Deschamps,F,2025-10-30,2025-12-09,123.81,4,30.95,Social,15,False,4,0,Alimentation,4
CLIENT_4604,57,Perret,F,2023-02-24,2025-03-08,33.92,5,6.78,Social,15,True,5,253,Mode,2
CLIENT_4605,18,Sainte Margotboeuf,M,2025-05-09,2025-12-09,128.1,3,42.7,SEA,25,False,4,0,Électronique,9
CLIENT_4606,38,Peronnec,M,2025-04-03,2025-11-04,706.68,1,706.68,Social,15,True,5,15,Électronique,3
CLIENT_4607,52,Hubert,M,2024-12-17,2025-04-13,77.99,2,38.99,Social,15,False,4,234,Alimentation,4
CLIENT_4608,18,Techer-la-Forêt,F,2024-12-27,2025-12-09,773.21,2,386.61,Social,15,True,4,0,Électronique,3
CLIENT_4609,35,Deschamps,F,2024-09-17,2025-09-13,112.7,3,37.57,Direct,0,False,4,83,Mode,6
CLIENT_4610,25,Sainte Genevièvenec,F,2025-02-03,2025-12-09,47.4,2,23.7,Email,8,True,4,0,Mode,1
CLIENT_4611,48,Peronnec,F,2023-04-13,2023-11-07,41.63,4,10.41,Social,15,True,4,756,Alimentation,4
CLIENT_4612,51,CaronBourg,F,2024-11-22,2025-09-11,781.48,2,390.74,Social,15,True,5,78,Électronique,7
CLIENT_4613,40,Leconte-sur-Masson,M,2024-03-13,2025-05-22,74.14,4,18.54,Email,8,True,3,189,Maison,6
CLIENT_4614,28,Maillard,F,2024-05-10,2025-02-16,36.52,4,9.13,SEA,25,True,3,292,Alimentation,6
CLIENT_4615,40,Deschamps,M,2024-08-07,2024-12-15,581.95,2,290.98,Email,8,True,4,335,Mode,7
CLIENT_4616,32,Deschamps,F,2024-09-18,2025-10-30,49.19,5,9.84,Social,15,False,4,37,Loisirs,5
CLIENT_4617,18,Delorme,F,2023-01-11,2023-02-18,53.29,5,10.66,Direct,0,False,4,1006,Mode,5
CLIENT_4618,47,Maillard,M,2023-12-20,2024-07-14,119.59,3,39.86,SEA,25,True,4,509,Alimentation,1
CLIENT_4619,18,Gimenez,M,2024-01-26,2025-01-15,1952.74,4,488.19,Email,8,False,5,326,Électronique,4
CLIENT_4620,18,Deschamps,M,2024-01-23,2025-12-09,463.83,2,231.91,Email,8,True,5,0,Maison,8
CLIENT_4621,18,Sainte Christophe,M,2025-07-29,2025-12-09,209.47,2,104.73,Social,15,True,4,0,Mode,4
CLIENT_4622,20,Grenier,F,2024-06-15,2025-07-10,59.89,2,29.95,Social,15,True,1,135,Maison,2
CLIENT_4623,72,Hubert,M,2024-01-23,2025-12-09,86.18,2,43.09,Reference,5,False,4,0,Mode,10
CLIENT_4624,25,Barbenec,F,2023-07-24,2024-04-10,379.41,3,126.47,Social,15,False,3,602,Maison,3
CLIENT_4625,18,Deschamps,F,2023-05-28,2023-10-23,62.91,4,15.73,Social,15,True,4,772,Maison,2
CLIENT_4626,75,Perret,F,2024-02-28,2024-04-30,47.88,4,11.97,Email,8,False,2,562,Alimentation,7
CLIENT_4627,35,Sanchez,M,2024-01-18,2024-02-03,1544.2,5,308.84,Social,15,True,5,668,Maison,8
CLIENT_4628,24,Sainte Christophe,M,2024-08-10,2025-06-22,30.9,5,6.18,Reference,5,False,4,153,Maison,9
CLIENT_4629,50,Baudry,M,2023-02-04,2023-06-20,39.15,4,9.79,Reference,5,False,4,882,Alimentation,6
CLIENT_4630,21,Sanchez,F,2025-09-03,2025-12-09,51.27,1,51.27,Social,15,False,2,0,Maison,6
CLIENT_4631,51,Barbenec,M,2025-02-17,2025-03-18,188.1,1,188.1,Social,15,True,4,259,Loisirs,3
CLIENT_4632,18,BonninVille,F,2025-10-29,2025-12-09,40.85,6,6.81,Reference,5,True,2,0,Maison,4
CLIENT_4633,75,Perret,F,2023-01-03,2023-01-08,47.35,4,11.84,Email,8,False,3,1059,Loisirs,6
CLIENT_4634,40,Grenier,M,2025-10-01,2025-10-22,30.72,3,10.24,Social,15,False,3,29,Mode,3
CLIENT_4635,20,Leconte-sur-Masson,F,2025-11-30,2025-12-09,32.24,3,10.75,SEA,25,False,3,0,Loisirs,4
CLIENT_4636,65,Barbenec,F,2023-02-11,2025-08-14,35.22,7,5.03,Direct,0,False,2,91,Loisirs,5
CLIENT_4637,35,Hubert,F,2023-11-12,2024-06-24,6569.7,3,2189.9,Direct,0,True,5,509,Loisirs,6
CLIENT_4638,38,BonninVille,M,2024-10-22,2025-01-07,88.71,2,44.35,Reference,5,True,3,307,Loisirs,6
CLIENT_4639,43,Grenier,F,2024-05-01,2024-05-24,437.39,4,109.35,Email,8,True,5,541,Électronique,7
CLIENT_4640,44,Baudry,F,2023-11-01,2024-06-27,96.18,3,32.06,SEA,25,False,4,524,Alimentation,2
CLIENT_4641,31,Sanchez,M,2024-07-25,2025-12-09,41.52,4,10.38,SEA,25,True,3,0,Électronique,9
CLIENT_4642,32,Maillard,F,2025-04-09,2025-12-09,1237.29,1,1237.29,Social,15,True,5,0,Mode,8
CLIENT_4643,24,Peronnec,F,2023-03-14,2025-06-14,757.32,3,252.44,SEA,25,False,4,167,Loisirs,10
CLIENT_4644,60,Baudry,F,2024-08-19,2025-01-22,426.57,3,142.19,SEA,25,True,4,317,Alimentation,5
CLIENT_4645,48,Barbenec,F,2025-07-26,2025-12-09,918.31,4,229.58,Social,15,True,5,0,Électronique,8
CLIENT_4646,45,BonninVille,F,2025-04-19,2025-12-09,36361.3,4,9090.33,Direct,0,False,5,0,Alimentation,6
CLIENT_4647,33,Barbenec,F,2024-06-23,2024-08-25,1493.76,5,298.75,Social,15,True,4,444,Électronique,10
CLIENT_4648,49,Perret,M,2025-06-09,2025-12-09,47.24,2,23.62,Email,8,True,5,0,Électronique,4
CLIENT_4649,29,Sainte Margotboeuf,M,2024-08-20,2025-02-26,73.1,5,14.62,Email,8,False,3,270,Mode,4
CLIENT_4650,43,Deschamps,F,2024-08-07,2024-09-09,48.44,4,12.11,Social,15,True,2,427,Électronique,2
CLIENT_4651,50,CaronBourg,M,2025-02-11,2025-09-18,184.81,4,46.2,Reference,5,True,5,60,Alimentation,3
CLIENT_4652,26,Perret,F,2024-01-13,2024-01-17,38.56,7,5.51,Email,8,True,4,667,Loisirs,7
CLIENT_4653,24,Deschamps,M,2023-08-05,2024-04-08,58.24,1,58.24,Email,8,True,3,580,Électronique,2
CLIENT_4654,65,Sainte Christophe,F,2024-03-07,2024-07-04,344.49,2,172.25,Email,8,True,5,511,Mode,8
CLIENT_4655,52,Gimenez,M,2025-09-18,2025-11-29,19834.52,1,19834.52,Social,15,False,5,0,Mode,3
CLIENT_4656,41,Sainte Genevièvenec,M,2025-06-12,2025-12-09,214.35,6,35.73,Direct,0,True,4,0,Mode,8
CLIENT_4657,57,Sainte Margotboeuf,F,2024-03-12,2024-07-06,254.17,3,84.72,Email,8,True,4,515,Alimentation,4
CLIENT_4658,44,Perret,M,2023-07-17,2025-11-23,2052.95,7,293.28,Social,15,True,4,0,Maison,2
CLIENT_4659,37,Sanchez,F,2023-07-01,2024-03-26,263.33,6,43.89,Social,15,True,5,596,Maison,8
CLIENT_4660,41,Grenier,M,2024-03-14,2024-10-02,42.31,6,7.05,Reference,5,False,5,410,Loisirs,9
CLIENT_4661,33,Meunier,F,2025-01-15,2025-07-06,36.61,8,4.58,Email,8,True,4,144,Alimentation,10
CLIENT_4662,36,Grenier,M,2023-07-18,2023-11-29,133.5,4,33.38,Direct,0,False,5,735,Électronique,5
CLIENT_4663,18,Hubert,M,2024-05-23,2025-03-19,589.05,5,117.81,Email,8,False,5,237,Maison,2
CLIENT_4664,33,Perret,F,2025-10-03,2025-12-09,219.68,2,109.84,Email,8,True,3,0,Loisirs,10
CLIENT_4665,57,Sanchez,M,2025-06-27,2025-12-09,401.65,3,133.88,SEA,25,True,5,0,Électronique,1
CLIENT_4666,39,CaronBourg,M,2023-07-10,2023-09-30,93.12,5,18.62,SEA,25,True,4,781,Maison,9
CLIENT_4667,49,Hubert,F,2023-10-07,2024-02-03,1571.04,2,785.52,Direct,0,True,5,646,Loisirs,3
CLIENT_4668,21,Baudry,M,2025-10-04,2025-12-09,377.27,5,75.45,SEA,25,True,3,0,Alimentation,1
CLIENT_4669,39,Sainte Margotboeuf,M,2025-03-27,2025-12-09,1055.63,3,351.88,Email,8,False,4,0,Alimentation,5
CLIENT_4670,35,Maillard,M,2023-10-15,2024-10-30,32.41,6,5.4,Social,15,False,3,379,Électronique,2
CLIENT_4671,60,Deschamps,F,2024-06-05,2024-09-05,167.52,4,41.88,Direct,0,False,4,431,Alimentation,8
CLIENT_4672,51,Deschamps,M,2023-01-01,2023-01-13,900.73,3,300.24,Email,8,True,5,1061,Mode,1
CLIENT_4673,31,Sainte Genevièvenec,F,2024-02-16,2024-05-05,134.98,3,44.99,Social,15,True,4,579,Mode,8
CLIENT_4674,25,Grenier,M,2023-09-04,2025-02-06,150.81,2,75.41,Reference,5,True,3,277,Électronique,6
CLIENT_4675,62,Leconte-sur-Masson,F,2024-09-16,2025-01-29,34.1,4,8.53,Social,15,True,3,296,Alimentation,10
CLIENT_4676,31,Delorme,F,2025-03-12,2025-12-09,37.83,1,37.83,Direct,0,True,4,0,Loisirs,4
CLIENT_4677,32,Sainte Christophe,F,2023-12-08,2024-04-25,46.6,1,46.6,Email,8,True,4,585,Mode,3
CLIENT_4678,54,Meunier,F,2025-01-26,2025-12-09,13485.0,4,3371.25,Social,15,True,5,0,Électronique,6
CLIENT_4679,54,Sanchez,M,2025-01-24,2025-02-01,204.62,4,51.16,Social,15,False,4,292,Maison,6
CLIENT_4680,29,Perret,M,2025-03-17,2025-12-09,753.05,2,376.52,Email,8,True,5,0,Maison,7
CLIENT_4681,18,Gimenez,M,2023-05-18,2023-06-28,2999.17,2,1499.59,Social,15,True,5,880,Électronique,9
CLIENT_4682,64,Sanchez,F,2025-05-16,2025-06-22,58.98,4,14.74,SEA,25,False,1,144,Loisirs,8
CLIENT_4683,32,Barbenec,M,2024-07-30,2024-09-15,370.91,3,123.64,SEA,25,False,3,446,Mode,6
CLIENT_4684,18,Delorme,F,2025-09-07,2025-12-09,130.1,4,32.52,Email,8,True,3,0,Alimentation,2
CLIENT_4685,48,Sanchez,M,2023-08-30,2023-10-30,45.56,1,45.56,Social,15,False,4,755,Loisirs,5
CLIENT_4686,32,Sainte Genevièvenec,F,2024-11-27,2025-12-04,52.76,2,26.38,SEA,25,False,4,0,Alimentation,6
CLIENT_4687,53,Deschamps,M,2023-05-08,2023-09-06,52.68,4,13.17,SEA,25,True,3,825,Électronique,3
CLIENT_4688,36,Peronnec,M,2025-11-01,2025-12-09,44.87,4,11.22,Social,15,True,3,0,Électronique,6
CLIENT_4689,23,Gimenez,M,2023-01-01,2023-11-30,64.57,7,9.22,Social,15,True,3,713,Maison,7
CLIENT_4690,50,Perret,F,2025-05-02,2025-12-09,41.58,1,41.58,Social,15,True,3,0,Maison,4
CLIENT_4691,18,CaronBourg,M,2023-03-30,2023-04-04,47.41,3,15.8,Reference,5,True,3,964,Maison,4
CLIENT_4692,41,Meunier,M,2024-01-22,2025-02-10,38.45,4,9.61,Social,15,True,2,289,Alimentation,7
CLIENT_4693,36,Sainte Genevièvenec,M,2025-07-13,2025-12-09,54.36,1,54.36,Email,8,True,5,0,Mode,2
CLIENT_4694,33,Perret,M,2023-10-26,2024-11-14,85.12,5,17.02,Reference,5,True,5,375,Alimentation,7
CLIENT_4695,42,CaronBourg,F,2023-02-27,2023-07-06,94.91,3,31.64,Direct,0,True,5,862,Alimentation,2
CLIENT_4696,40,Sainte Margotboeuf,M,2024-12-05,2025-08-22,41.49,1,41.49,Email,8,False,3,106,Loisirs,9
CLIENT_4697,33,Deschamps,M,2025-11-22,2025-12-09,44.71,2,22.36,Direct,0,True,5,0,Mode,8
CLIENT_4698,42,Deschamps,M,2024-08-31,2025-12-09,28758.63,3,9586.21,SEA,25,False,5,0,Alimentation,9
CLIENT_4699,42,Grenier,M,2025-03-10,2025-04-10,33.84,4,8.46,Social,15,True,2,220,Alimentation,1
CLIENT_4700,18,Maillard,M,2025-09-04,2025-12-09,144.99,5,29.0,Direct,0,False,5,0,Alimentation,7
CLIENT_4701,23,CaronBourg,M,2023-08-16,2025-08-21,31.56,4,7.89,Social,15,True,4,95,Loisirs,4
CLIENT_4702,47,Deschamps,F,2023-05-21,2023-09-21,1313.09,2,656.54,Reference,5,True,5,780,Maison,1
CLIENT_4703,51,Sainte Christophe,F,2023-07-17,2023-11-11,30.57,5,6.11,SEA,25,False,3,753,Loisirs,3
CLIENT_4704,20,Grenier,F,2023-12-24,2024-04-08,44.5,4,11.12,Email,8,True,2,586,Alimentation,2
CLIENT_4705,40,CaronBourg,M,2025-09-21,2025-12-09,33.16,5,6.63,SEA,25,True,2,0,Loisirs,7
CLIENT_4706,52,Sainte Genevièvenec,M,2023-10-09,2023-10-31,107.05,2,53.52,Social,15,False,4,770,Loisirs,8
CLIENT_4707,24,Grenier,F,2023-01-14,2025-01-06,222.76,2,111.38,Social,15,True,4,325,Alimentation,5
CLIENT_4708,55,CaronBourg,F,2025-07-22,2025-12-09,66.19,3,22.06,Email,8,True,4,0,Électronique,6
CLIENT_4709,26,Grenier,F,2024-02-04,2024-12-10,80.59,3,26.86,Social,15,False,3,363,Mode,3
CLIENT_4710,18,Deschamps,M,2023-03-20,2023-04-25,37.19,2,18.59,SEA,25,True,3,946,Alimentation,6
CLIENT_4711,41,Leconte-sur-Masson,F,2023-09-04,2025-02-16,247.75,6,41.29,SEA,25,True,5,278,Mode,9
CLIENT_4712,49,Deschamps,M,2024-01-16,2024-04-28,204.3,2,102.15,Email,8,True,4,576,Alimentation,5
CLIENT_4713,49,Peronnec,M,2025-01-20,2025-12-07,37.78,1,37.78,SEA,25,False,4,0,Électronique,8
CLIENT_4714,43,Maillard,M,2023-10-31,2024-09-08,172.29,5,34.46,Social,15,False,4,434,Maison,8
CLIENT_4715,43,Delorme,M,2023-03-06,2024-04-15,876.52,6,146.09,Email,8,False,5,595,Électronique,5
CLIENT_4716,27,Deschamps,F,2024-10-01,2025-12-09,196.92,5,39.38,Reference,5,False,5,0,Électronique,10
CLIENT_4717,43,Grenier,F,2025-08-02,2025-12-09,44.46,2,22.23,Direct,0,True,2,0,Mode,10
CLIENT_4718,62,Grenier,M,2024-06-26,2025-07-23,30.37,6,5.06,SEA,25,False,5,132,Électronique,3
CLIENT_4719,18,Perret,M,2024-09-24,2025-07-18,43.19,5,8.64,Direct,0,True,2,117,Maison,5
CLIENT_4720,39,Maillard,M,2023-01-21,2023-08-12,335.04,3,111.68,Social,15,False,5,839,Alimentation,6
CLIENT_4721,40,Grenier,M,2023-07-04,2024-08-26,78.23,4,19.56,Direct,0,True,4,441,Mode,1
CLIENT_4722,49,Maillard,M,2023-02-26,2024-04-30,70.54,2,35.27,Email,8,True,3,587,Loisirs,1
CLIENT_4723,46,Sainte Genevièvenec,F,2023-10-10,2024-02-25,51.16,6,8.53,Social,15,True,3,637,Mode,8
CLIENT_4724,31,Sanchez,F,2023-06-29,2023-11-27,289.89,2,144.94,SEA,25,False,3,717,Électronique,3
CLIENT_4725,37,Sainte Genevièvenec,F,2025-07-02,2025-12-09,48.41,3,16.14,Social,15,True,3,0,Maison,5
CLIENT_4726,24,Hubert,M,2025-10-04,2025-12-09,70.16,2,35.08,Direct,0,True,3,0,Alimentation,1
CLIENT_4727,55,Delorme,M,2023-08-11,2024-03-17,13340.59,3,4446.86,Email,8,True,5,621,Mode,8
CLIENT_4728,23,Gimenez,F,2023-07-23,2024-03-08,1605.47,7,229.35,Email,8,False,5,634,Électronique,2
CLIENT_4729,27,Techer-la-Forêt,F,2023-09-19,2024-09-06,75.79,1,75.79,Reference,5,True,4,450,Électronique,3
CLIENT_4730,18,Grenier,M,2024-03-06,2024-10-08,260.69,5,52.14,SEA,25,True,4,420,Mode,2
CLIENT_4731,40,Grenier,F,2025-08-05,2025-12-09,552.97,6,92.16,Social,15,True,4,0,Mode,4
CLIENT_4732,23,Delorme,M,2025-11-19,2025-12-09,47.15,2,23.57,Email,8,True,5,0,Loisirs,4
CLIENT_4733,32,Meunier,M,2024-04-19,2024-05-09,263.7,3,87.9,Direct,0,False,5,559,Alimentation,4
